query,name,section,indegree,outdegree,w_name,w_name_desc,w_desc,w_lib,w_return_vals,w_env,w_files,w_exit_status,w_diagnostics,w_errors,w_special_keywords,w_xr_context,w_machine,w_doclen,w_total,relevance
discard,lpd,8,18,32,0,0,0,0,0,0,0,0,0,0,0,0.284673,0,1473,0.284673,0
discard,genassym,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0.188106,0,269,0.188106,0
discard,spif,4,0,4,0,0,0,0,0,0,0,0,0.068161,0,0.053717,0,0,200,0.121879,0
discard,magma,4,6,6,0,0,0,0,0,0,0,0,0.045075,0,0.059083,0,0,382,0.104158,0
discard,postconf,5,1,0,0,0,0.000021,0,0,0,0,0,0,0,0,0,0,68159,0.000021,0
discard,tar,5,5,6,0,0,0.00004,0,0,0,0,0,0,0,0,0,0,4536,0.00004,0
discard,objcopy,1,4,0,0,0,0.000108,0,0,0,0,0,0,0,0,0,0,4526,0.000108,0
discard,traceroute,8,5,0,0,0,0.000077,0,0,0,0,0,0,0,0,0,0,2128,0.000077,0
discard,zlib,3,8,11,0,0,0.000145,0,0,0,0,0,0,0,0,0,0,6000,0.000145,0
disk bad sectors,disk,9,1,0,63.310567,0.379105,0.006195,0,0,0,0,0,0,0,0.053076,0,0,6606,63.748943,1
disk bad sectors,badsect,8,4,9,0,15.441602,0.059974,0,0,0,0,0,0,0,2.221423,1.656725,0,1320,19.379724,1
disk bad sectors,bad144,8,10,1,0,11.94539,0.050672,0,0,0,0,0,0,0,0.130011,0.871423,0,2019,12.997496,1
disk bad sectors,disklabel,5,24,12,0,0.379105,0.008665,0,0,0,0,0,0,0,0,0.171174,0,5553,0.558944,1
disk bad sectors,disktab,5,24,6,0,0.379105,0.017577,0,0,0,0,0,0,0,0.08972,0.052043,0,2985,0.538446,0
disk bad sectors,wd,4,53,11,0,0.227736,0.00826,0,0,0,0,0,0,0,0,0.256776,0,984,0.492772,0
disk bad sectors,dkctl,8,16,15,0,0.284542,0.010904,0,0,0,0,0,0,0,0.0794,0.081219,0,2625,0.456066,0
disk bad sectors,rl,4,0,7,0,0.189837,0.001659,0,0,0,0,0,0.21647,0,0.027446,0,0,1062,0.435412,0
disk bad sectors,diskpart,8,6,5,0,0.227736,0.019354,0,0,0,0,0,0,0,0.012972,0,0,1284,0.260062,0
disk bad sectors,format,8,2,7,0,0.227736,0.012236,0,0,0,0,0,0,0,0,0,0,2826,0.239972,0
disk bad sectors,ahdilabel,8,0,3,0,0,0.01448,0,0,0,0,0,0,0,0.104557,0,0,1896,0.119037,0
disk bad sectors,fsck,8,79,9,0,0,0.000979,0,0,0,0,0,0,0,0,0.085729,0,3579,0.086708,1
disks,disk,9,1,0,24.320473,0.145632,0.001816,0,0,0,0,0,0,0,0.010749,0,0,2202,24.47867,1
disks,libquota,3,10,0,0,0.072925,0.000067,5.404549,0,0,0,0,0,0,0,0,0,2076,5.477541,1
disks,md,4,11,4,0,0.145632,0.001778,0,0,0,0.197727,0,0,0,0.022772,0.027811,0,135,0.395719,1
disks,ld,4,17,11,0,0.145632,0.000889,0,0,0,0.126013,0,0,0,0.026565,0.049182,0,89,0.34828,1
disks,bmd,4,0,2,0,0.087484,0.002047,0,0,0,0.197727,0,0,0,0.022772,0,0,68,0.31003,1
disks,altmem,4,1,6,0,0.109305,0.001024,0,0,0,0.173099,0,0,0,0.019927,0,0,103,0.303355,1
disks,gdrom,4,0,0,0,0.109305,0,0,0,0,0.138578,0,0,0,0,0,0,48,0.247884,1
disks,getdiskbyname,3,1,0,0,0.06252,0.001778,0,0,0,0.173099,0,0,0,0.007593,0,0,134,0.244991,1
disks,sd,4,56,17,0,0.087484,0.000813,0,0,0,0.115537,0,0,0,0,0.014541,0,768,0.218374,1
disks,cgd,4,3,10,0,0.145632,0.000545,0,0,0,0,0,0,0,0.004983,0.053276,0,551,0.204436,1
disks,pci,4,197,93,0,0,0.000052,0,0,0,0,0,0,0,0.00032,0,0,2050,0.000372,0
disks,cardbus,4,26,0,0,0,0.000146,0,0,0,0,0,0,0,0,0,0,452,0.000146,0
disks,groff_mdoc,7,0,28,0,0,0.000012,0,0,0,0,0,0,0,0.000199,0,0,12806,0.000211,0
disks,crash,8,7,18,0,0,0.000062,0,0,0,0,0,0,0,0,0,0,1207,0.000062,0
disks,boot,8,61,307,0,0,0.000229,0,0,0,0,0,0,0,0,0,0,804,0.000229,0
dk wedge name,dk,4,8,7,41.091244,4.834264,0.110655,0,0,0,10.272811,0,0,0,0.624368,1.158164,0,594,58.091507,1
dk wedge name,getfsspecname,3,2,2,0,2.492627,0.090133,0,2.651048,0,0,0,0,0,0,0,0,306,5.233808,1
dk wedge name,dkctl,8,16,15,0,0,0.075051,0,0,0,0,0,0,0,0.158755,0.398944,0,2625,0.63275,1
dk wedge name,cpu_rootconf,9,1,0,0,0,0.053438,0,0,0,0,0,0,0,0.116571,0,0,1185,0.170009,0
dk wedge name,boot,8,61,307,0,0,0.009227,0,0,0,0,0,0,0,0,0,0,8244,0.009227,0
dk wedge name,fstab,5,83,25,0,0,0.008119,0,0,0,0,0,0,0,0,0.000063,0,4605,0.008181,0
dlopen,dlopen,3,3,0,15.344585,0,0.009451,0,0,0,0,0,0,0.989973,0.148576,0,0,1451,16.492585,1
dlopen,rump_server,1,7,0,0,0,0.004886,0,0,0,0,0,0,0,0.039295,0,0,764,0.044181,1
dlopen,ld.aout_so,1,4,19,0,0,0.002084,0,0,0,0,0,0,0,0,0,0,940,0.002084,1
dlopen,ld.elf_so,1,11,17,0,0,0.002032,0,0,0,0,0,0,0,0,0,0,1117,0.002032,1
dlopen,lvm.conf,5,0,0,0,0,0.001306,0,0,0,0,0,0,0,0,0,0,2496,0.001306,0
dlopen,link,5,9,12,0,0,0.000727,0,0,0,0,0,0,0,0,0,0,2787,0.000727,0
dlopen,ld,1,38,0,0,0,0.000338,0,0,0,0,0,0,0,0,0,0,14550,0.000338,1
dlopen,gcc,1,25,0,0,0,0.000029,0,0,0,0,0,0,0,0,0,0,113084,0.000029,0
dmesg,dmesg,8,16,3,14.683707,0,0.027679,0,0,0,1.432557,0,0,0,0.381395,0,0,226,16.525338,1
dmesg,mount_kernfs,8,5,11,0,0,0.01041,0,0,0,0.059569,0,0,0,0,0,0,433,0.069979,0
dmesg,elanpex,4,3,4,0,0,0.052348,0,0,0,0,0,0,0,0,0,0,169,0.052348,0
dmesg,elanpar,4,3,6,0,0,0.03492,0,0,0,0,0,0,0,0,0,0,119,0.03492,0
dmesg,afterboot,8,1,152,0,0,0.001131,0,0,0,0,0,0,0,0.028763,0,0,4160,0.029894,1
dmesg,rc.conf,5,71,162,0,0,0.000967,0,0,0,0,0,0,0,0.014361,0,0,5440,0.015328,1
dmesg,config.samples,5,3,20,0,0,0.00582,0,0,0,0,0,0,0,0,0,0,1055,0.00582,0
dmesg,savecore,8,32,29,0,0,0.005036,0,0,0,0,0,0,0,0,0,0,930,0.005036,0
dmesg,midi,4,18,55,0,0,0.001284,0,0,0,0,0,0,0,0,0,0,2394,0.001284,0
dmesg,ddb,4,67,17,0,0,0.000353,0,0,0,0,0,0,0,0,0,0,5647,0.000353,0
dmsetup,dmsetup,8,1,0,7.46956,0,0.004799,0,0,0,0,0,0,0,0,0,0,1203,7.474359,1
dmsetup,lvmchange,8,0,0,0,0,0.142277,0,0,0,0,0,0,0,0,0,0,24,0.142277,1
dmsetup,vgmknodes,8,0,0,0,0,0.033723,0,0,0,0,0,0,0,0,0,0,44,0.033723,1
dmsetup,lvmdump,8,0,0,0,0,0.013777,0,0,0,0,0,0,0,0,0,0,258,0.013777,1
dmsetup,dm,4,5,10,0,0,0.002782,0,0,0,0,0,0,0,0,0,0,445,0.002782,0
dmsetup,lvm,8,3,0,0,0,0.000698,0,0,0,0,0,0,0,0,0,0,1663,0.000698,1
dns,dns-sd,1,1,3,9.151852,1.032164,0.001939,0,0,0,9.151852,0,0,0,0.060608,0,0,720,19.398414,1
dns,dn,4,0,1,15.253086,0.579231,0.001218,0,0,0,0,0,0,0,0,0,0,372,15.833535,0
dns,res_ninit,3,0,0,0,0,0.000155,4.159933,0,0,0,0,0,0,0,0,0,2212,4.160087,1
dns,dig,1,2,0,0,1.143981,0.00017,0,0,0,0,0,0,0,0,0.933862,0,3045,2.078014,1
dns,mdnsd,8,4,4,0,0.693322,0.003275,0,0,0,0,0,0,0,0.031406,0.933862,0,315,1.661866,1
dns,host,1,0,0,0,1.143981,0.000246,0,0,0,0,0,0,0,0,0,0,905,1.144228,1
dns,ldap_get_dn,3,0,0,0,0.863382,0.001854,0,0,0,0,0,0,0,0,0,0,816,0.865237,0
dns,nsupdate,1,0,0,0,0.863382,0.000239,0,0,0,0,0,0,0,0,0,0,1915,0.863622,1
dns,resolvconf,8,6,14,0,0.497383,0,0,0,0,0,0,0,0,0,0.226531,0,1094,0.723914,1
dns,dnsblog,8,0,0,0,0.693322,0.000857,0,0,0,0,0,0,0,0,0,0,350,0.694179,1
dns,pf.conf,5,27,98,0,0,0.000011,0,0,0,0,0,0,0,0,0,0,15019,0.000011,0
dns,dnssec-keyfromlabel,8,0,0,0,0,0.000093,0,0,0,0,0,0,0,0,0,0,1588,0.000093,0
dns,bootptab,5,1,0,0,0,0.000044,0,0,0,0,0,0,0,0,0,0,1699,0.000044,0
dns,x509,1,0,0,0,0,0.00002,0,0,0,0,0,0,0,0,0,0,3640,0.00002,0
dns,rndc,8,0,0,0,0,0.00017,0,0,0,0,0,0,0,0,0,0,2168,0.00017,0
dns setting ,dns-sd,1,1,3,18.251275,2.058414,0.00388,0,0,0,18.251275,0,0,0,0.120869,0,0,1440,38.685714,1
dns setting ,res_ninit,3,0,0,0,0,0.000371,8.296034,0,0,0,0,0,0,0.000468,0,0,4424,8.296873,1
dns setting ,dig,1,2,0,0,2.281409,0.000437,0,0,0,0,0,0,0,0,1.862375,0,6090,4.144221,1
dns setting ,host,1,0,0,0,2.281409,0.000557,0,0,0,0,0,0,0,0,0,0,1810,2.281966,1
dns setting ,nsupdate,1,0,0,0,1.721818,0.000541,0,0,0,0.048258,0,0,0,0,0,0,3830,1.770618,1
dns setting ,ldap_get_dn,3,0,0,0,1.721818,0.003709,0,0,0,0,0,0,0.017459,0,0,0,1632,1.742986,0
dns setting ,resolvconf,8,6,14,0,0.991917,0.000022,0,0,0,0,0,0,0,0.000268,0.451764,0,2188,1.443971,1
dns setting ,delv,1,0,0,0,1.382672,0.000299,0,0,0,0,0,0,0,0,0,0,3934,1.382971,1
dns setting ,evdns_compat,3,0,0,0,0.465594,0.000566,0,0,0,0,0,0,0,0,0,0,2778,0.46616,1
dns setting ,hosts_access,5,16,0,0,0,0.000067,0,0,0,0,0,0,0,0,0.271306,0,4808,0.271373,1
dns setting ,transport,5,0,0,0,0,0.000135,0,0,0,0,0,0,0,0,0,0,2310,0.000135,0
dns setting ,ipf,5,0,0,0,0,0.000099,0,0,0,0,0,0,0,0,0,0,21026,0.000099,0
dns setting ,ldap_search,3,0,0,0,0,0.000286,0,0,0,0,0,0,0,0,0,0,1166,0.000286,0
dns setting ,ipf,5,0,0,0,0,0.000099,0,0,0,0,0,0,0,0,0,0,21026,0.000099,0
dns setting ,posttls-finger,1,0,0,0,0,0.000559,0,0,0,0,0,0,0,0,0,0,3828,0.000559,0
dom0,pciback,4,6,10,0,0,0.033639,0,0,0,0,0,0,0,0.401829,0.470225,0,223,0.905693,1
dom0,pci,4,197,93,0,0,0,0,0,0,0,0,0,0,0,0.045568,0,2050,0.045568,1
dom0,boot,8,61,307,0,0,0.004959,0,0,0,0,0,0,0,0.033435,0,0,2748,0.038394,1
dom0,xpci,4,3,5,0,0,0.014158,0,0,0,0,0,0,0,0,0,0,149,0.014158,1
dom0,balloon,4,0,7,0,0,0.00369,0,0,0,0,0,0,0,0,0,0,753,0.00369,0
dom0,ddb,4,67,17,0,0,0.000442,0,0,0,0,0,0,0,0,0,0,5647,0.000442,0
dom0,ddb,4,67,17,0,0,0.000442,0,0,0,0,0,0,0,0,0,0,5647,0.000442,0
dom0,xpci,4,3,5,0,0,0.014158,0,0,0,0,0,0,0,0,0,0,149,0.014158,1
doran,bozohttpd,8,0,13,0,0,0,0,0,0,0,0,0,0,0.036852,0,0,1741,0.036852,1
dpkg,pkg_create,1,9,16,0,0,0.0033,0,0,0,0,0,0,0,0,0,0,2098,0.0033,1
dpkg,update-binfmts,8,0,1,0,0,0.001645,0,0,0,0,0,0,0,0,0,0,1396,0.001645,1
draw border,curses_border,3,4,0,0,12.10587,0.05698,0,0,0,0,0,0,0,0.44733,0,0,640,12.61018,1
draw border,tbl,7,8,25,0,0,0.002852,0,0,0,0,0,0,0,0.085781,0,0,3198,0.088633,1
draw border,wsdisplay,4,45,17,0,0,0.002988,0,0,0,0,0,0,0,0.033839,0,0,5346,0.036827,0
draw border,grn,1,0,0,0,0,0.001265,0,0,0,0,0,0,0,0,0,0,3596,0.001265,0
dri output,drm,4,1,15,0,3.585188,0.083674,0,0,0,0,0,0,0,0.570371,0,0,704,4.239233,1
dri output,drm,4,1,15,0,3.585188,0.083674,0,0,0,0,0,0,0,0.570371,0,0,704,4.239233,1
drm,drm,4,1,15,12.201586,0,0.04074,0,0,0,0,0,0,0,0,0,0,352,12.242326,1
drm,MAKEDEV,8,31,208,0,0,0.004696,0,0,0,0,0,0,0,0.008272,0,0,5843,0.012968,1
drm,MAKEDEV,8,31,208,0,0,0.004696,0,0,0,0,0,0,0,0.008272,0,0,5843,0.012968,1
dtrace,mk.conf,5,1,44,0,0,0.002535,0,0,0,0,0,0,0,0,0,0,3847,0.002535,1
dtrace,mk.conf,5,1,44,0,0,0.002535,0,0,0,0,0,0,0,0,0,0,3847,0.002535,1
dtv,dtv,4,8,9,15.344585,0,0.073808,0,0,0,0,0,0,0,0.276479,0,0,236,15.694871,1
dtv,dtviic,4,5,0,0,4.384167,0.017129,0,0,0,0,0,0,0,0,0,0,512,4.401296,1
dtv,coram,4,0,2,0,0,0.128407,0,0,0,0,0,0,0,0,0,0,41,0.128407,1
dtv,cxdtv,4,0,1,0,0,0.05631,0,0,0,0,0,0,0,0,0,0,48,0.05631,1
dtv,emdtv,4,2,5,0,0,0.052237,0,0,0,0,0,0,0,0,0,0,96,0.052237,1
dtv,auvitek,4,3,14,0,0,0.012619,0,0,0,0,0,0,0,0,0,0,179,0.012619,0
dtv,MAKEDEV,8,31,208,0,0,0.00139,0,0,0,0,0,0,0,0.005202,0,0,5843,0.006592,0
dtv,bktr,4,2,6,0,0,0.001452,0,0,0,0,0,0,0,0,0,0,1815,0.001452,1
du,du,1,5,7,11.449547,0,0.017295,0,0,0,0,11.449547,0,0,0,0,0,512,22.91639,1
du,umct,4,2,5,0,0,0.020686,0,0,0,0,0,0,0,0,0,0,90,0.020686,0
du,getbsize,3,4,6,0,0,0.012292,0,0,0,0,0,0,0,0,0,0,148,0.012292,1
du,remote,5,6,14,0,0,0.004948,0,0,0,0,0,0,0,0,0,0,724,0.004948,0
du,environ,7,45,57,0,0,0.002158,0,0,0,0,0,0,0,0,0,0,1146,0.002158,0
du,symlink,7,27,67,0,0,0.001508,0,0,0,0,0,0,0,0,0,0,2357,0.001508,0
du,hpftodit,1,0,0,0,0,0.001473,0,0,0,0,0,0,0,0,0,0,1150,0.001473,0
du,boot,8,61,307,0,0,0.001445,0,0,0,0,0,0,0,0,0,0,1348,0.001445,0
du,tmux,1,1,37,0,0,0.000123,0,0,0,0,0,0,0,0,0,0,15826,0.000123,0
du,environ,7,45,57,0,0,0.002158,0,0,0,0,0,0,0,0,0,0,1146,0.002158,0
du,tmux,1,1,37,0,0,0.000123,0,0,0,0,0,0,0,0,0,0,15826,0.000123,0
dump,dump,8,13,0,27.531615,0,0.002421,0,0,0.197359,0.273946,0,0.136295,0,0.009407,0.044658,0,2436,28.195702,1
dump,dumplfs,8,1,4,0,0.847127,0.002309,0,0,0,0,0,0,0,0.014586,0,0,294,0.864021,1
dump,dumpfs,8,11,8,0,0.847127,0.000476,0,0,0,0,0,0,0,0.00692,0,0,262,0.854522,1
dump,kvm_dump_mkheader,3,0,0,0,0.847127,0.001016,0,0,0,0,0,0,0,0,0,0,296,0.848142,1
dump,acpidump,8,5,6,0,0.679793,0.000772,0,0,0,0,0,0,0,0.011244,0,0,533,0.691809,1
dump,tcpdump,8,26,0,0,0.679793,0.000128,0,0,0,0,0,0,0,0,0.007583,0,8980,0.687504,1
dump,cpu_dumpconf,9,1,0,0,0.679793,0.006035,0,0,0,0,0,0,0,0,0,0,126,0.685828,1
dump,hexdump,1,8,3,0,0.679793,0,0,0,0,0,0,0,0,0,0,0,1470,0.679793,1
dump,od,1,2,6,0,0.679793,0,0,0,0,0,0,0,0,0,0,0,957,0.679793,1
dump,swapctl,8,12,0,0,0,0.000719,0,0,0,0,0.567662,0,0,0,0.03908,0,1188,0.607461,0
dump,rump_ext2fs,8,2,17,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,289,0.000254,0
dump,midi,4,18,55,0,0,0.000031,0,0,0,0,0,0,0,0,0,0,2394,0.000031,0
dump,acct,5,7,7,0,0,0.000277,0,0,0,0,0,0,0,0,0,0,265,0.000277,0
dump,rump_v7fs,8,0,17,0,0,0.000254,0,0,0,0,0,0,0,0,0,0,289,0.000254,0
dump,netpgp,1,7,16,0,0,0.000117,0,0,0,0,0,0,0,0,0,0,2742,0.000117,0
echo,echo,1,10,1,20.073825,0,0.00308,0,0,0,0,1.48695,0,0,0,0,0,79,21.563855,1
echo,pam_echo,8,1,2,0,10.036913,0.001159,0,0,0,0,0,0,0,0,0,0,142,10.038072,1
echo,rlogind,8,7,19,0,0,0,0,0,0,0,0,0,0,0,0.306471,0,595,0.306471,0
echo,ping,8,11,14,0,0,0,0,0,0,0,0,0,0,0,0.249364,0,2140,0.249364,1
echo,altqd,8,15,4,0,0,0,0,0,0,0,0,0,0,0,0.177644,0,331,0.177644,1
echo,tftpd,8,14,8,0,0,0,0,0,0,0,0,0,0,0,0.109693,0,735,0.109693,0
echo,pppd,8,18,0,0,0,0.000089,0,0,0,0,0.067249,0,0,0,0,0,12562,0.067338,0
echo,pam_conv,3,4,10,0,0,0.000603,0,0,0,0,0,0,0,0.025139,0,0,479,0.025743,0
echo,getpass,3,12,2,0,0,0.001663,0,0,0,0,0,0,0,0.01498,0,0,630,0.016643,0
echo,catman,8,3,4,0,0,0.000643,0,0,0,0,0,0,0,0.015306,0,0,244,0.015949,0
echo,krb5_get_init_creds,3,3,0,0,0,0.000205,0,0,0,0,0,0,0,0,0,0,626,0.000205,0
echo,dhcpcd-run-hooks,8,11,4,0,0,0.000209,0,0,0,0,0,0,0,0,0,0,1162,0.000209,0
echo,tmux,1,1,37,0,0,0.000009,0,0,0,0,0,0,0,0,0,0,15826,0.000009,0
echo,libarchive-formats,5,0,24,0,0,0.000057,0,0,0,0,0,0,0,0,0,0,2208,0.000057,0
ed,ed,1,16,11,14.288724,0,0.001341,0,0,0,2.256114,0,0.217044,0,0.028332,0.504308,0,3994,17.295863,1
ed,ed,4,1,6,14.288724,0,0.007319,0,0,0,0,0,0,0,0,0,0,122,14.296043,1
ed,mrouted,8,6,3,0,0,0.00015,0,0,0,0,0,0,0,0.047788,0,0,1732,0.047939,0
ed,editrc,5,15,15,0,0,0.004897,0,0,0,0,0,0,0,0,0,0,2549,0.004897,1
ed,diff3,1,2,0,0,0,0.004109,0,0,0,0,0,0,0,0,0,0,178,0.004109,0
ed,mdoc,7,73,35,0,0,0.000118,0,0,0,0,0,0,0,0.003704,0,0,11901,0.003823,0
ed,terminfo,5,47,11,0,0,0.000149,0,0,0,0,0,0,0,0.003093,0,0,8937,0.003243,0
ed,mandoc,1,85,75,0,0,0,0,0,0,0,0,0.003205,0,0,0,0,7128,0.003205,0
ed,re_comp,3,0,0,0,0,0.002692,0,0,0,0,0,0,0,0,0,0,233,0.002692,0
ed,ulpt,4,1,2,0,0,0.002466,0,0,0,0,0,0,0,0,0,0,135,0.002466,0
ed,lint,1,9,18,0,0,0.000132,0,0,0,0,0,0,0,0,0,0,2283,0.000132,0
ed,csh,1,72,34,0,0,0.000023,0,0,0,0,0,0,0,0,0,0,11763,0.000023,0
ed,re_format,7,20,5,0,0,0.000168,0,0,0,0,0,0,0,0,0,0,1489,0.000168,0
ed,racoon.conf,5,2,56,0,0,0.000036,0,0,0,0,0,0,0,0,0,0,8283,0.000036,0
ed,refer,1,3,0,0,0,0.000113,0,0,0,0,0,0,0,0,0,0,4171,0.000113,0
efbig,semop,2,5,2,0,0,0,0,0,0,0,0,0,0.058031,0.066087,0,0,563,0.124117,1
efbig,write,2,102,0,0,0,0,0,0,0,0,0,0,0.02455,0.038274,0,0,1407,0.062823,1
efbig,dbopen,3,12,0,0,0,0,0,0,0,0,0,0,0.037659,0.01958,0,0,2120,0.057239,1
efbig,modctl,2,8,3,0,0,0,0,0,0,0,0,0,0.028607,0.02558,0,0,1063,0.054187,1
efbig,bus_dma,9,34,0,0,0,0.009749,0,0,0,0,0,0,0,0.005932,0,0,4245,0.015681,1
efbig,intro,2,15,0,0,0,0,0,0,0,0,0,0.011213,0,0,0,0,5904,0.011213,1
egrep,zgrep,1,0,0,0,0,0.008068,0,0,0,0,0,0,0,0,0,0,103,0.008068,1
egrep,shar,1,1,10,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,117,0.0029,0
egrep,re_comp,3,0,0,0,0,0.001833,0,0,0,0,0,0,0,0,0,0,233,0.001833,0
egrep,compat_ultrix,8,0,3,0,0,0.001177,0,0,0,0,0,0,0,0,0,0,306,0.001177,0
egrep,grep,1,11,0,0,0,0.000843,0,0,0,0,0,0,0,0,0,0,2688,0.000843,1
egrep,regcomp,3,1,0,0,0,0.000717,0,0,0,0,0,0,0,0,0,0,959,0.000717,1
egrep,awk,1,7,23,0,0,0.000335,0,0,0,0,0,0,0,0,0,0,2358,0.000335,1
egrep,re_format,7,20,5,0,0,0.000229,0,0,0,0,0,0,0,0,0,0,1489,0.000229,1
egrep,magic,5,4,5,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,3884,0.0001,0
egrep,ex,1,12,0,0,0,0.000067,0,0,0,0,0,0,0,0,0,0,4894,0.000067,0
elantech,pms,4,12,8,0,0,0.036961,0,0,0,0,0,0,0,0.118379,0,0,906,0.15534,1
elantech,sysctl,8,181,7,0,0,0,0,0,0,0,0,0,0,0,0.024224,0,2715,0.024224,0
elantech,sysctl,8,181,7,0,0,0,0,0,0,0,0,0,0,0,0.024224,0,2715,0.024224,0
elf ,elf,3,56,27,16.961703,0.273576,0.004092,0.211142,0,0,0,0,0,0,0.015493,0.088805,0,3334,17.55481,1
elf ,ELF,5,0,17,16.961703,0,0.000583,0,0,0,0,0,0,0,0.000608,0,0,2399,16.962893,1
elf ,elf_end,3,8,6,0,0.341511,0.004967,0.211142,0.301095,0,0,0,0,0,0,0,0,148,0.858715,1
elf ,elf_kind,3,6,4,0,0.341511,0.007487,0.211142,0.218391,0,0,0,0,0,0,0,0,127,0.77853,1
elf ,gelf_getclass,3,1,3,0,0.195712,0.011426,0.211142,0.206013,0,0,0,0,0,0,0,0,79,0.624292,1
elf ,elf_memory,3,10,10,0,0.137157,0.002714,0.211142,0.068302,0,0,0,0,0.012089,0.012454,0.164677,0,291,0.608534,1
elf ,elf_version,3,8,2,0,0.195712,0.003655,0.211142,0.117518,0,0,0,0,0,0,0.066954,0,234,0.594981,1
elf ,elf32_checksum,3,0,0,0,0.195712,0.008319,0.211142,0.124413,0,0,0,0,0.033053,0.017525,0,0,273,0.590164,1
elf ,elf_update,3,13,29,0,0.341511,0.002456,0.211142,0,0,0,0,0,0.017189,0.006653,0,0,1893,0.57895,1
elf ,elf_open,3,0,11,0,0.195712,0.00423,0.211142,0.124413,0,0,0,0,0,0,0,0,297,0.535497,1
elf ,ld.so.conf,5,2,10,0,0,0.001392,0,0,0,0,0,0,0,0,0,0,194,0.001392,0
elf ,AS,1,0,0,0,0,0.000095,0,0,0,0,0,0,0,0,0,0,6124,0.000095,0
elf ,bootmini2440,8,0,6,0,0,0.000204,0,0,0,0,0,0,0,0,0,0,408,0.000204,0
elf ,dwarf_get_relocation_info,3,9,12,0,0,0.000416,0,0,0,0,0,0,0.005512,0.003532,0,0,563,0.00946,0
elf ,ldconfig,8,8,4,0,0,0.000145,0,0,0,0,0,0,0,0,0,0,658,0.000145,0
elf_flagdata,elf_flagarhdr,3,0,0,0,0,0,0,0,0,0,0,0,0,0.057232,0,0,615,0.057232,1
elf_flagdata,elf_getscn,3,12,0,0,0,0.01857,0,0,0,0,0,0,0,0,0,0,373,0.01857,1
elf_flagdata,elf32_newehdr,3,4,0,0,0,0.013861,0,0,0,0,0,0,0,0,0,0,537,0.013861,1
elf_flagdata,elf,3,56,27,0,0,0.001801,0,0,0,0,0,0,0,0.007892,0,0,3334,0.009693,1
elf_flagdata,elf_getdata,3,15,0,0,0,0.007517,0,0,0,0,0,0,0,0,0,0,763,0.007517,1
elf_flagdata,elf32_newehdr,3,4,0,0,0,0.013861,0,0,0,0,0,0,0,0,0,0,537,0.013861,1
elf_flagdata,elf_getdata,3,15,0,0,0,0.007517,0,0,0,0,0,0,0,0,0,0,763,0.007517,1
elf_flagdata,elf_getdata,3,15,0,0,0,0.007517,0,0,0,0,0,0,0,0,0,0,763,0.007517,1
env,env,1,3,2,18.472198,0,0.022418,0,0,0,0,0.365786,0,0,0,0,0,226,18.860402,1
env,sigsetjmp,3,0,0,0,0,0.003074,0,0,0,0,0,0,0.568375,0,0,0,529,0.571449,0
env,script,7,5,26,0,0,0.002719,0,0,0,0,0,0,0,0.085322,0,0,950,0.088041,1
env,pam_getenvlist,3,6,9,0,0,0.031517,0,0,0,0,0,0,0,0,0,0,137,0.031517,1
env,makemandb,8,8,10,0,0,0.001935,0,0,0,0,0,0,0,0.019852,0,0,546,0.021787,1
env,su,1,25,31,0,0,0.000698,0,0,0,0,0,0,0,0.020651,0,0,1307,0.021349,1
env,sh,1,93,40,0,0,0.000633,0,0,0,0,0,0,0,0.018458,0,0,10542,0.019091,1
env,src,7,0,16,0,0,0.001064,0,0,0,0,0,0,0,0.004878,0,0,1774,0.005943,0
env,atf-sh,1,4,7,0,0,0.005713,0,0,0,0,0,0,0,0,0,0,146,0.005713,1
env,OPENSSL_ia32cap,3,0,0,0,0,0.002523,0,0,0,0,0,0,0,0,0,0,249,0.002523,0
env,groff,7,0,0,0,0,0.000243,0,0,0,0,0,0,0,0,0,0,7473,0.000243,0
env,dhcpcd,8,15,17,0,0,0.000436,0,0,0,0,0,0,0,0,0,0,3607,0.000436,0
env,config,5,10,28,0,0,0.001358,0,0,0,0,0,0,0,0,0,0,1384,0.001358,0
env,openssl,1,2,0,0,0,0.000492,0,0,0,0,0,0,0,0,0,0,1250,0.000492,0
env,openssl,1,2,0,0,0,0.000492,0,0,0,0,0,0,0,0,0,0,1250,0.000492,0
envsys,envsys,4,85,27,11.599666,0,0.001823,0,0,0,0,0,0,0,0,0,0,1719,11.601489,1
envsys,envsys.conf,5,4,28,6.959799,2.319933,0.000652,0,0,0,4.971285,0,0,0,0.151961,0,0,1664,14.403631,1
envsys,sysmon_envsys,9,12,17,0,2.319933,0.000932,0,0,0,0,0,0,0,0.010817,0,0,2860,2.331682,1
envsys,dbcool,4,2,0,0,0,0.000956,0,0,0,0,0,0,0,0.050801,0,0,852,0.051757,1
envsys,ioctl,9,3,28,0,0,0.000581,0,0,0,0,0,0,0,0.01876,0,0,1133,0.019341,0
envsys,mpl115a,4,0,3,0,0,0.017391,0,0,0,0,0,0,0,0,0,0,67,0.017391,1
envsys,ibmhawk,4,0,4,0,0,0.016178,0,0,0,0,0,0,0,0,0,0,50,0.016178,1
