query,name,section,rank,indegree,outdegree,w_name,w_name_desc,w_desc,w_lib,w_return_vals,w_env,w_files,w_exit_status,w_diagnostics,w_errors,w_special_keywords,w_xr_context,w_machine,w_doclen,w_total
ifconfig ifmedia,ifmedia,4,4,137,3,1,0.5,0.500238,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2898,0.630819
ifconfig ifmedia,ifconfig,8,2,394,41,1,0.5,0.500171,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,12336,0.630818
ifconfig ifmedia,ukphy,4,1,7,4,0.5,0.5,0.505231,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72,0.622547
ifconfig ifmedia,ciphy,4,1,3,4,0.5,0.5,0.504322,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66,0.622532
ifconfig ifmedia,amhphy,4,1,1,4,0.5,0.5,0.504142,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66,0.622529
iic,i2cscan,8,3,2,3,0.5,0.986458,0.507373,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,126,0.630712
iic,iic,4,4,33,29,1,0.5,0.50218,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,472,0.630851
iic,alipm,4,1,1,4,0.5,0.5,0.508741,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41,0.622606
iic,ichsmb,4,2,1,4,0.5,0.5,0.508269,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51,0.622598
iic,amdpm,4,1,1,3,0.5,0.5,0.506653,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,33,0.622571
index,index,3,4,10,12,1,0.5,0.50031,0.5,0.530317,0.5,0.5,0.5,0.5,0.5,0.597094,0.5,0.5,93,0.632937
index,ranlib,1,3,2,0,0.5,0.757704,0.500244,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,335,0.626779
index,texindex,1,3,0,0,0.5,0.757704,0.500159,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,106,0.626778
index,indxbib,1,3,0,0,0.5,0.682724,0.500653,0.5,0.5,0.5,0.603754,0.5,0.5,0.5,0.5,0.5,0.5,497,0.627267
index,if_nametoindex,3,3,7,0,0.5,0.658898,0.500264,0.5,0.506239,0.5,0.5,0.5,0.5,0.5,0.5,0.598988,0.5,359,0.626887
inet,inet,4,4,66,12,0.999893,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,595,0.630813
inet,in_getifa,9,2,3,9,0.5,0.5,0.500533,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,752,0.622468
inet,ipsec,4,2,29,36,0.5,0.5,0.500279,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.509009,0.5,0.5,1303,0.622615
inet,carp,4,2,17,8,0.5,0.5,0.500261,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,476,0.622464
inet,netconfig,5,2,6,5,0.5,0.5,0.500239,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,415,0.622463
inet_addr,inet_addr,3,4,0,0,1,0.5,0.50819,0.5,0.5,0.5,0.5,0.5,0.929121,0.5,0.588042,0.5,0.5,1177,0.63951
inet_ntoa,bt_gethostbyname,3,1,5,0,0.5,0.5,0.504847,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,679,0.622541
inet_ntoa,inet_addr,3,4,0,0,0.5,0.5,0.501964,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.542538,0.5,0.5,1177,0.623206
init,init,8,4,92,54,1,0.5,0.501716,0.5,0.5,0.5,0.5,0.5,0.514701,0.5,0.518369,0.509785,0.5,1942,0.631556
init,post_form,3,0,0,0,0.5,0.5,0.500689,0.5,0.571562,0.5,0.5,0.5,0.5,0.5,0.513328,0.5,0.5,214,0.623895
init,current_field,3,0,0,0,0.5,0.5,0.5,0.5,0.563629,0.5,0.5,0.5,0.5,0.5,0.512455,0.5,0.5,298,0.623736
init,form_driver,3,0,1,2,0.5,0.5,0.5,0.5,0.538489,0.5,0.5,0.5,0.5,0.5,0.501316,0.5,0.5,1479,0.623127
init,rescue,8,2,5,5,0.5,0.5,0.500835,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.530319,0.5,0.5,320,0.622982
install,install,1,4,1,22,1,0.895069,0.500429,0.5,0.5,0.809333,0.5,1,0.5,0.5,0.504008,0.5,0.5,987,0.650687
install,install-info,1,3,0,0,0.999996,0.5,0.500495,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,287,0.630823
install,installboot,8,3,38,22,0.5,0.748495,0.500203,0.5,0.5,0.5,0.510178,0.5,0.5,0.5,0.503715,0.506366,0.5,1775,0.626963
install,sysinst,8,4,0,5,0.5,0.6751,0.500505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502539,0.5,0.5,554,0.625445
install,pkg_install.conf,5,3,14,9,0.5,0.6751,0.500224,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502308,0.5,0.5,1144,0.625436
install docs,pkgsrc,7,3,10,3,0.5,0.5,0.504856,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.514002,0.5,262,0.622776
install docs,drm,4,0,1,15,0.5,0.5,0.501348,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.516383,0.5,0.5,704,0.622757
install docs,mk.conf,5,2,1,44,0.5,0.5,0.500851,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.504045,0.5,0.5,7694,0.622541
install docs,ATF,7,2,0,26,0.5,0.5,0.500762,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.517181,0.5,0.5,1400,0.62276
install docs,src,7,3,0,16,0.5,0.5,0.500737,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502914,0.5,0.5,3548,0.622521
install new packages,pkg_add,1,4,16,21,0.5,0.951089,0.505082,0.5,0.5,0.995826,0.5,0.5,0.5,0.5,0.534597,0.565661,0.5,5613,0.639953
install new packages,pkg_admin,1,3,6,13,0.5,0.5,0.5035,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.523513,0.572845,0.5,4188,0.624134
install new packages,groff_tmac,5,0,0,0,0.5,0.5,0.501048,0.5,0.5,0.5,0.558447,0.5,0.5,0.5,0.5,0.5,0.5,7728,0.623457
install new packages,compat_linux,8,0,2,6,0.5,0.5,0.500883,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501798,0.5,0.5,8076,0.622504
install new software,installboot,8,3,38,22,0.5,0.981161,0.5006,0.5,0.5,0.5,0.524189,0.5,0.5,0.5,0.508835,0.515136,0.5,5325,0.631312
install new software,install-info,1,0,0,0,1,0.5,0.501422,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,861,0.630839
install new software,sigvec,3,0,4,38,0.5,0.866612,0.500233,0.5,0.5,0.5,0.5,0.5,0.5,0.711641,0.5,0.5,0.5,3135,0.63212
install new software,sigaction,2,0,75,34,0.5,0.866612,0.500225,0.5,0.5,0.5,0.5,0.5,0.5,0.67075,0.502745,0.5,0.5,4782,0.631486
install new software,pkg_add,1,4,16,21,0.5,0.856103,0.502033,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.515454,0.561187,0.5,5613,0.629729
install packages,pkg_install.conf,5,3,14,9,0.5,0.948878,0.501616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.511141,0.5,0.5,2288,0.630176
install packages,pkg_summary,5,2,1,4,0.5,0.887147,0.503557,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.517938,0.5,0.5,1432,0.629294
install packages,bpm,1,3,0,9,0.5,0.887147,0.501534,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.510664,0.5,0.5,668,0.629139
install packages,pkg_add,1,4,16,21,0.5,0.877135,0.503342,0.5,0.5,0.974072,0.5,0.5,0.5,0.5,0.522936,0.543632,0.5,3742,0.637792
install packages,pkg_delete,1,3,8,15,0.5,0.877135,0.503299,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51822,0.576751,0.5,2342,0.630406
intel,iy,4,3,1,9,0.5,0.538233,0.50014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,173,0.623103
intel,wm,4,3,8,8,0.5,0.530643,0.502803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51044,0.5,0.5,609,0.623196
intel,ixg,4,3,0,7,0.5,0.530643,0.500911,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503419,0.5,0.5,299,0.623046
intel,ichsmb,4,3,1,4,0.5,0.530643,0.500551,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51,0.622983
intel,schide,4,3,2,8,0.5,0.525565,0.500583,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.536549,0.5,46,0.623511
intel video,bktr,4,2,2,6,0.5,0.5,0.501065,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503595,0.5,0.5,3630,0.622538
intel video,dtviic,4,2,5,0,0.5,0.5,0.500775,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501185,0.5,0.5,1024,0.622492
intel video,drm,4,3,1,15,0.5,0.5,0.500491,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503003,0.5,0.5,704,0.622518
intel video,iic,4,2,33,29,0.5,0.5,0.500348,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502968,0.516023,0.5,944,0.622784
intel video,MAKEDEV,8,2,31,208,0.5,0.5,0.50017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5004,0.5,0.5,11686,0.622469
internet,ip,3,3,26,23,0.5,0.737838,0.500092,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.506284,0.5,1959,0.62655
internet,inet,4,3,66,12,0.5,0.666982,0.500895,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505909,0.5,595,0.625372
internet,in_cksum,9,3,1,0,0.5,0.666982,0.500161,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,249,0.625261
internet,inetd,8,3,57,0,0.5,0.666982,0.500017,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501779,0.5,2671,0.625288
internet,icmp,4,3,13,13,0.5,0.627783,0.500718,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,322,0.624614
intro,intro,1,4,2,12,0.600628,0.5,0.500638,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,159,0.624158
intro,intro,9lua,4,5,6,0.600628,0.5,0.500293,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71,0.624152
intro,intro,3lua,4,5,6,0.600628,0.5,0.500204,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55,0.62415
intro,intro,7,4,2,25,0.600628,0.5,0.50012,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,250,0.624149
intro,intro,3,4,4,49,0.600628,0.5,0.500011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1157,0.624147
io,io,4,4,7,25,1,0.5,0.505101,0.5,0.5,0.5,1,0.5,0.5,0.5,0.773097,0.5,0.5,144,0.643663
io,io,4,4,7,25,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,627,0.630815
io,ssio,4,3,0,5,0.5,0.889532,0.502624,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83,0.629019
io,bio,4,3,4,9,0.5,0.851663,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,527,0.628344
io,bufferevent,3,3,0,0,0.5,0.818147,0.507983,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31,0.627918
ioctl,ioctl,9,4,3,28,1,0.786451,0.500453,0.5,0.568423,0.5,0.5,0.5,0.5,0.5,0.507298,0.5,0.5,1133,0.636826
ioctl,ieee80211_cfgget,9,3,0,0,0.5,0.942327,0.500489,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,114,0.629863
ioctl,ioctl,2,4,313,9,1,0.5,0.50032,0.5,0.5,0.5,0.5,0.5,0.5,0.552939,0.515772,0.503015,0.5,2368,0.632013
ioctl,bio,4,3,4,9,0.5,0.912663,0.500506,0.5,0.5,0.5,0.995194,0.5,0.5,0.5,0.50237,0.5,0.5,527,0.637621
ioctl,prop_array_send_ioctl,3,3,0,0,0.5,0.768034,0.500405,0.5,0.5,0.5,0.5,0.5,0.5,0.580327,0.5,0.5,0.5,150,0.628296
ip,ip,4,4,26,23,1,0.5,0.500241,0.5,0.5,0.5,0.5,0.5,0.557848,0.5,0.50351,0.5,0.5,1959,0.631839
ip,ipsend,1,3,0,0,0.5,0.766298,0.500161,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,366,0.626922
ip,ipsec,4,3,29,36,0.5,0.766298,0.500089,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502363,0.5,0.5,1303,0.62696
ip,fwip,4,3,3,8,0.5,0.709861,0.500253,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,51,0.62598
ip,ipsend,5,3,0,0,0.5,0.709861,0.500143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1795,0.625978
ipl,makeiplcookie,9,3,1,2,0.5,0.996679,0.512209,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35,0.630963
ipl,ipl,4,4,0,0,1,0.5,0.501846,0.5,0.5,0.5,0.968402,0.5,0.5,0.5,0.5,0.5,0.5,424,0.638602
ipl,ipmon,8,3,3,0,0.5,0.981092,0.50057,0.5,0.5,0.5,0.711088,0.5,0.5,0.5,0.5,0.5,0.5,932,0.634015
ipl,callback,9,2,0,1,0.5,0.5,0.50282,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,346,0.622507
ipsend,ipsend,1,4,0,0,0.99316,0.5,0.503864,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,366,0.630765
ipsend,ipsend,5,4,0,0,0.99316,0.5,0.500785,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1795,0.630714
ipsend,iptest,1,1,0,0,0.5,0.5,0.501787,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,530,0.622489
iptest,iptest,1,4,0,0,0.999534,0.5,0.502936,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,530,0.630856
iptest,ipsend,1,1,0,0,0.5,0.5,0.502118,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,366,0.622495
iptest,ipresend,1,1,0,0,0.5,0.5,0.501898,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,411,0.622491
iptest,ipsend,5,1,0,0,0.5,0.5,0.50043,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1795,0.622467
ipv6 /etc/hosts.allow,hosts,5,3,24,10,1,0.706762,0.501261,0.5,0.5,0.5,0.67714,0.5,0.5,0.5,0.539593,0.532379,0.5,1468,0.638386
ipv6 /etc/hosts.allow,dhcp-options,5,2,0,0,0.5,0.669163,0.500132,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47784,0.625297
ipv6 /etc/hosts.allow,hosts_access,5,4,16,0,0.5,0.642759,0.500995,0.5,0.5,0.5,0.629368,0.5,0.5,0.5,0.5,0.5,0.5,9616,0.627033
ipv6 /etc/hosts.allow,afterboot,8,1,1,152,0.5,0.5,0.500809,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.511869,0.5,0.5,16640,0.622672
ipv6 /etc/hosts.allow,ssh-keyscan,1,0,3,2,0.5,0.5,0.500793,0.5,0.5,0.5,0.514228,0.5,0.5,0.5,0.509363,0.5,0.5,2140,0.622869
ipwctl,ipwctl,8,4,1,4,0.99967,0.5,0.531032,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,198,0.631325
ipwctl,ipw,4,3,5,7,0.5,0.5,0.518634,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,142,0.622772
irdaattach,irdaattach,8,4,2,4,0.999596,0.5,0.509598,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,351,0.630968
irdaattach,irframetty,4,1,2,6,0.5,0.5,0.507221,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,120,0.622581
irdaattach,rc.conf,5,2,71,162,0.5,0.5,0.500286,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5440,0.622464
isa,isa,4,4,79,72,0.999997,0.561217,0.500415,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.544784,0.5,1377,0.632583
isa,ISA,9,4,0,0,0.999997,0.5,0.500494,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.504224,0.5,0.5,1856,0.630893
isa,ISAPNP,9,3,0,0,0.5,0.608424,0.500614,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,713,0.624288
isa,wds,4,3,1,7,0.5,0.608424,0.50057,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80,0.624287
isa,pcppi,4,3,9,12,0.5,0.608424,0.500449,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.560058,0.5,174,0.625291
isdntel,isdntel,8,4,4,4,0.999925,0.5,0.505651,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.583078,0.5,0.5,230,0.632288
isdntel,isdntel,4,4,4,11,0.999925,0.5,0.505294,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,431,0.630902
isdntel,isdntelctl,8,3,2,4,0.5,0.5,0.512316,0.5,0.5,0.5,0.983258,0.5,0.5,0.5,0.541226,0.5,0.5,216,0.631427
isdntel,ioctl,9,2,3,28,0.5,0.5,0.500626,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503294,0.5,0.5,1133,0.622525
isdntel,isdnd,8,2,40,15,0.5,0.5,0.500291,0.5,0.5,0.5,0.526472,0.5,0.5,0.5,0.502362,0.5,0.5,2137,0.622948
isns,isns,3,4,2,0,1,0.999989,0.502622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.59694,0.5,0.5,802,0.640731
isns,pcap_activate,3,0,0,0,0.5,0.5,0.5,0.5,0.532831,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,252,0.62301
isns,crypt,3,0,11,0,0.5,0.5,0.5,0.5,0.529214,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1190,0.62295
isns,pcap_strerror,3,0,0,0,0.5,0.5,0.503182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29,0.622513
isns,skpc,9,0,0,0,0.5,0.5,0.502304,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50,0.622498
isspace,isspace,3,4,27,20,1,0.5,0.505733,0.5,0.811035,0.5,0.5,0.5,0.5,0.5,0.751456,0.5,0.5,205,0.640216
isspace,toascii,3,2,15,17,0.5,0.5,0.504739,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,90,0.622539
isspace,islower,3,2,19,23,0.5,0.5,0.504375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,147,0.622533
isspace,isupper,3,2,19,23,0.5,0.5,0.504026,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,166,0.622527
isspace,isalpha,3,2,19,27,0.5,0.5,0.503922,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,159,0.622525
iwi,iwi,4,4,5,9,1,0.5,0.55261,0.5,0.5,0.5,0.5,0.5,0.962774,0.5,0.954762,0.5,0.5,166,0.646802
iwi,iwictl,8,3,1,5,0.5,0.5,0.548065,0.5,0.5,0.5,0.962774,0.5,0.5,0.5,0.5,0.5,0.5,100,0.630995
iwi,hostapd,8,1,14,18,0.5,0.5,0.505219,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,420,0.622547
iwi,wpa_supplicant,8,1,35,11,0.5,0.5,0.504075,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,681,0.622528
jo,archive_clear_error,3,3,0,0,0.5,0.5,0.506616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,439,0.62257
jobs,atrun,8,3,2,10,0.5,0.883922,0.500929,0.5,0.5,0.5,0.637168,0.5,0.5,0.5,0.517547,0.5,0.5,190,0.631473
jobs,lprm,1,3,10,5,0.5,0.823883,0.501174,0.5,0.5,0.5,0.562292,0.5,0.5,0.5,0.506308,0.518788,0.5,469,0.629357
jobs,at,1,3,6,0,0.5,0.823883,0.50049,0.5,0.5,0.5,0.577145,0.5,0.5,0.5,0.507421,0.5742,0.5,1229,0.630534
jobs,lpq,1,2,13,9,0.5,0.5,0.501145,0.5,0.5,0.5,0.557317,0.5,0.5,0.5,0.507687,0.506274,0.5,546,0.623674
jobs,lpc,8,2,8,11,0.5,0.5,0.500398,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503077,0.5,0.5,758,0.622518
join,join,1,4,3,7,1,0.5,0.502943,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.563402,0.5,0.5,682,0.631918
join,posix_spawnattr_getpgroup,3,2,1,0,0.5,0.5,0.501271,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,115,0.622481
join,pthread_attr_getdetachstate,3,2,1,6,0.5,0.5,0.501035,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,180,0.622477
join,BIO_push,3,2,0,0,0.5,0.5,0.500744,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,169,0.622472
join,lam,1,1,0,4,0.5,0.5,0.500467,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,233,0.622467
jot,jot,1,4,3,12,0.999534,0.5,0.506347,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,425,0.630913
jot,shuffle,1,2,1,3,0.5,0.5,0.503032,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,168,0.62251
jot,seq,1,2,1,4,0.5,0.5,0.502022,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,259,0.622493
jot,rs,1,2,1,13,0.5,0.5,0.500884,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,693,0.622474
joy,joy,4,4,16,11,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,560,0.630815
joy,eso,4,1,7,5,0.5,0.5,0.50735,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,179,0.622583
joy,ofisa,4,1,7,8,0.5,0.5,0.50427,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,170,0.622531
joy,sockatmark,3,1,1,4,0.5,0.5,0.503782,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,188,0.622523
joy,esm,4,1,5,5,0.5,0.5,0.50291,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,103,0.622508
json,libmj,3,3,0,4,0.5,0.972991,0.511061,0.984955,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,592,0.638582
kassert,KASSERT,9,4,4,0,0.999991,0.5,0.507918,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.750647,0.5,0.5,234,0.635105
kassert,CTASSERT,9,3,1,1,0.5,0.5,0.506039,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,97,0.622561
kassert,mutex,9,2,24,0,0.5,0.5,0.5013,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,916,0.622481
kassert,BUFFERIO,9,2,0,0,0.5,0.5,0.500863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1386,0.622474
kassert,GCQ_INIT,3,1,0,0,0.5,0.5,0.500488,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1212,0.622468
kauth,kauth,9,4,25,71,0.999987,0.5,0.500501,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8750,0.630823
kauth,secmodel_bsd44,9,2,9,8,0.5,0.5,0.50268,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,68,0.622504
kauth,secmodel_overlay,9,2,2,4,0.5,0.5,0.502085,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65,0.622494
kauth,secmodel_suser,9,2,6,7,0.5,0.5,0.501816,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,161,0.62249
kauth,LWP_CACHE_CREDS,9,1,0,2,0.5,0.5,0.501014,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,133,0.622476
kauth_cred_get,LWP_CACHE_CREDS,9,2,0,2,0.5,0.5,0.511177,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.618163,0.5,0.5,133,0.624628
kauth_cred_get,namei,9,2,15,0,0.5,0.5,0.500967,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1538,0.622476
kauth_cred_get,kauth,9,3,25,71,0.5,0.5,0.500185,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501026,0.5,0.5,8750,0.62248
kauth_cred_t,genfs,9,2,2,6,0.5,0.5,0.500616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,281,0.62247
kauth_cred_t,kauth,9,3,25,71,0.5,0.5,0.500169,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8750,0.622462
kauth_cred_t,secmodel_suser,9,3,6,7,0.5,0.5,0.500158,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,161,0.622462
kauth_cred_t,genfs_rename,9,2,0,0,0.5,0.5,0.500073,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2337,0.622461
kauth_cred_t,file,9,2,7,0,0.5,0.5,0.500067,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1007,0.62246
kernel dump,kvm_dump_mkheader,3,3,0,0,0.5,0.847426,0.500563,0.772886,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,592,0.632823
kernel dump,cpu_dumpconf,9,3,1,0,0.5,0.831958,0.503345,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,252,0.628071
kernel dump,acpidump,8,2,5,6,0.5,0.798328,0.500413,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.505689,0.5,0.5,1066,0.627556
kernel dump,tcpdump,8,0,26,0,0.5,0.798328,0.500069,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503837,0.5,17960,0.627519
kernel dump,ifmcstat,8,0,0,0,0.5,0.728346,0.502865,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48,0.626333
